stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
6294,006294,"Carindale Shopping Centre station, platform B",, -27.503115, 153.102632,1,https://translink.com.au/stop/006294/gtfs/,0,place_intcar,B
6295,006295,"Carindale Shopping Centre station, platform C",, -27.503382, 153.102572,1,https://translink.com.au/stop/006295/gtfs/,0,place_intcar,C
6296,006296,"Carindale Shopping Centre station, platform D",, -27.503645, 153.102513,1,https://translink.com.au/stop/006296/gtfs/,0,place_intcar,D
6297,006297,"Carindale Shopping Centre station, platform E",, -27.503911, 153.102453,1,https://translink.com.au/stop/006297/gtfs/,0,place_intcar,E
6298,006298,"Carindale Shopping Centre station, platform F",, -27.502870, 153.103265,1,https://translink.com.au/stop/006298/gtfs/,0,place_intcar,F
6299,006299,"Carindale Shopping Centre station, platform G",, -27.503138, 153.103220,1,https://translink.com.au/stop/006299/gtfs/,0,place_intcar,G
6300,006300,"Carindale Shopping Centre station, platform H",, -27.503406, 153.103175,1,https://translink.com.au/stop/006300/gtfs/,0,place_intcar,H
6302,006302,"Carindale Shopping Centre station, platform I",, -27.503672, 153.103131,1,https://translink.com.au/stop/006302/gtfs/,0,place_intcar,I
6303,006303,"Carindale Shopping Centre station, platform J",, -27.503895, 153.103043,1,https://translink.com.au/stop/006303/gtfs/,0,place_intcar,J

